file_name,QuestionText,answer,confidence
by a busy road background.wav,Do these machines have wheels?,yes,yes
by a busy road background.wav,Does this take place outside?,yes,yes
by a busy road background.wav,Does this take place outside?,yes,yes
by a busy road background.wav,Does this take place outside?,yes,yes
by a busy road background.wav,"If these vehicles are traveling at a high speed, what are they likely moving on?",freeway,Maybe
by a busy road background.wav,"If these vehicles are traveling at a high speed, what are they likely moving on?",highway,Yes
by a busy road background.wav,"If these vehicles are traveling at a high speed, what are they likely moving on?",racetrack,Maybe
by a busy road background.wav,Is a cat meowing?,no,yes
by a busy road background.wav,Is a cat meowing?,no,yes
by a busy road background.wav,Is a cat meowing?,no,yes
by a busy road background.wav,Is someone screaming?,no,yes
by a busy road background.wav,Is someone screaming?,no,yes
by a busy road background.wav,Is someone screaming?,no,yes
by a busy road background.wav,What kind of machinery is making the noise?,engine,Maybe
by a busy road background.wav,What kind of machinery is making the noise?,plane,Maybe
by a busy road background.wav,What kind of machinery is making the noise?,tractor,Maybe
DH12_139_CentStat11_out.wav,Are there multiple recorded messages?,yes,maybe
DH12_139_CentStat11_out.wav,Are there multiple recorded messages?,no,yes
DH12_139_CentStat11_out.wav,Are there multiple recorded messages?,yes,yes
DH12_139_CentStat11_out.wav,Does a man a make the announcement?,no,yes
DH12_139_CentStat11_out.wav,Does a man a make the announcement?,no,yes
DH12_139_CentStat11_out.wav,Does a man a make the announcement?,no,yes
DH12_139_CentStat11_out.wav,Does the recording start with a chime?,yes,yes
DH12_139_CentStat11_out.wav,Does the recording start with a chime?,yes,yes
DH12_139_CentStat11_out.wav,Does the recording start with a chime?,yes,yes
DH12_139_CentStat11_out.wav,Is there an announcement for passengers?,yes,maybe
DH12_139_CentStat11_out.wav,Is there an announcement for passengers?,yes,yes
DH12_139_CentStat11_out.wav,Is there an announcement for passengers?,yes,yes
DH12_139_CentStat11_out.wav,What is the gender of the recorded voice?,female,Yes
DH12_139_CentStat11_out.wav,What is the gender of the recorded voice?,female,Yes
DH12_139_CentStat11_out.wav,What is the gender of the recorded voice?,announcer,Yes
DH12_139_CentStat11_out.wav,Who is the announcement for?,people,Maybe
DH12_139_CentStat11_out.wav,Who is the announcement for?,people,Yes
DH12_139_CentStat11_out.wav,Who is the announcement for?,people,Yes
stream5.wav,do any animals make a noise?,no,yes
stream5.wav,do any animals make a noise?,no,yes
stream5.wav,do any animals make a noise?,no,yes
stream5.wav,Is this a car?,no,yes
stream5.wav,Is this a car?,no,yes
stream5.wav,Is this a car?,no,yes
stream5.wav,Is this water?,yes,yes
stream5.wav,Is this water?,yes,yes
stream5.wav,Is this water?,yes,yes
stream5.wav,is water flowing?,yes,yes
stream5.wav,is water flowing?,yes,yes
stream5.wav,is water flowing?,yes,yes
stream5.wav,what is flowing?,water,Yes
stream5.wav,what is flowing?,water,Yes
stream5.wav,what is flowing?,water,Yes
stream5.wav,What is the water doing?,flowing,Yes
stream5.wav,What is the water doing?,pouring,Yes
stream5.wav,What is the water doing?,flowing,Maybe
Steady Rain.wav,Can something other than rain be heard?,no,yes
Steady Rain.wav,Can something other than rain be heard?,no,yes
Steady Rain.wav,Can something other than rain be heard?,no,yes
Steady Rain.wav,Does the rain get heavier?,yes,yes
Steady Rain.wav,Does the rain get heavier?,yes,maybe
Steady Rain.wav,Does the rain get heavier?,no,maybe
Steady Rain.wav,How is the weather?,raining,Yes
Steady Rain.wav,How is the weather?,rainy,Yes
Steady Rain.wav,How is the weather?,rainy,Yes
Steady Rain.wav,Is it thundering?,no,yes
Steady Rain.wav,Is it thundering?,yes,yes
Steady Rain.wav,Is it thundering?,yes,maybe
Steady Rain.wav,Is the rain hitting something hollow?,yes,yes
Steady Rain.wav,Is the rain hitting something hollow?,no,yes
Steady Rain.wav,Is the rain hitting something hollow?,yes,yes
Steady Rain.wav,What is the rain hitting outside?,bucket,Maybe
Steady Rain.wav,What is the rain hitting outside?,car,Maybe
Steady Rain.wav,What is the rain hitting outside?,roof,Maybe
resonant_sewer.wav,Are there any animals making sounds?,no,yes
resonant_sewer.wav,Are there any animals making sounds?,no,yes
resonant_sewer.wav,Are there any animals making sounds?,no,yes
resonant_sewer.wav,Are there any people communicating?,no,yes
resonant_sewer.wav,Are there any people communicating?,no,yes
resonant_sewer.wav,Are there any people communicating?,no,no
resonant_sewer.wav,"Is the flow pretty much unaltered, not increased or decreased?",yes,yes
resonant_sewer.wav,"Is the flow pretty much unaltered, not increased or decreased?",yes,yes
resonant_sewer.wav,"Is the flow pretty much unaltered, not increased or decreased?",yes,yes
resonant_sewer.wav,Is there only one consistent sound throughout the audio?,no,yes
resonant_sewer.wav,Is there only one consistent sound throughout the audio?,no,yes
resonant_sewer.wav,Is there only one consistent sound throughout the audio?,yes,yes
resonant_sewer.wav,What is it that is falling into a puddle?,rain,Yes
resonant_sewer.wav,What is it that is falling into a puddle?,water,Maybe
resonant_sewer.wav,What is it that is falling into a puddle?,water,Yes
resonant_sewer.wav,What is likely producing the sound of the flowing substance?,water,Maybe
resonant_sewer.wav,What is likely producing the sound of the flowing substance?,faucet,Yes
resonant_sewer.wav,What is likely producing the sound of the flowing substance?,water,Yes
La cuina del institut.wav,Are large animals running through the grass?,no,yes
La cuina del institut.wav,Are large animals running through the grass?,no,maybe
La cuina del institut.wav,Are large animals running through the grass?,no,yes
La cuina del institut.wav,How many different voices can be heard?,two,Maybe
La cuina del institut.wav,How many different voices can be heard?,two,Yes
La cuina del institut.wav,How many different voices can be heard?,one,Yes
La cuina del institut.wav,Is something dropped?,yes,yes
La cuina del institut.wav,Is something dropped?,no,yes
La cuina del institut.wav,Is something dropped?,no,maybe
La cuina del institut.wav,Is there only one person talking?,no,yes
La cuina del institut.wav,Is there only one person talking?,yes,maybe
La cuina del institut.wav,Is there only one person talking?,yes,yes
La cuina del institut.wav,Is there talking at the beginning?,no,yes
La cuina del institut.wav,Is there talking at the beginning?,no,yes
La cuina del institut.wav,Is there talking at the beginning?,no,yes
La cuina del institut.wav,What's the person doing?,moving,No
La cuina del institut.wav,What's the person doing?,talking,Maybe
La cuina del institut.wav,What's the person doing?,talking,Maybe
d0_drips_03.wav,Are people talking to each other?,no,maybe
d0_drips_03.wav,Are people talking to each other?,no,yes
d0_drips_03.wav,Are people talking to each other?,no,yes
d0_drips_03.wav,Does the sound speed up?,no,maybe
d0_drips_03.wav,Does the sound speed up?,yes,yes
d0_drips_03.wav,Does the sound speed up?,yes,yes
d0_drips_03.wav,Is something tapping?,yes,yes
d0_drips_03.wav,Is something tapping?,yes,yes
d0_drips_03.wav,Is something tapping?,yes,yes
d0_drips_03.wav,Is the TV on?,no,yes
d0_drips_03.wav,Is the TV on?,no,yes
d0_drips_03.wav,Is the TV on?,no,maybe
d0_drips_03.wav,What is clanking?,tin,No
d0_drips_03.wav,What is clanking?,pencil,No
d0_drips_03.wav,What is clanking?,water,Maybe
d0_drips_03.wav,What is dripping?,liquid,Maybe
d0_drips_03.wav,What is dripping?,water,Yes
d0_drips_03.wav,What is dripping?,water,Maybe
Newark airport outside.wav,Does something shatter?,yes,maybe
Newark airport outside.wav,Does something shatter?,yes,maybe
Newark airport outside.wav,Does something shatter?,yes,maybe
Newark airport outside.wav,How many times are rollers heard?,none,Yes
Newark airport outside.wav,How many times are rollers heard?,five,Yes
Newark airport outside.wav,How many times are rollers heard?,nine,Maybe
Newark airport outside.wav,Is someone's speech amplified by a machine?,yes,maybe
Newark airport outside.wav,Is someone's speech amplified by a machine?,yes,yes
Newark airport outside.wav,Is someone's speech amplified by a machine?,yes,yes
Newark airport outside.wav,Is the person singing on the radio?,no,maybe
Newark airport outside.wav,Is the person singing on the radio?,yes,yes
Newark airport outside.wav,Is the person singing on the radio?,yes,yes
Newark airport outside.wav,Is there a person nearby?,yes,no
Newark airport outside.wav,Is there a person nearby?,no,yes
Newark airport outside.wav,Is there a person nearby?,yes,yes
Newark airport outside.wav,What are the people doing?,talking,Yes
Newark airport outside.wav,What are the people doing?,listening,Maybe
Newark airport outside.wav,What are the people doing?,talking,Maybe
heavy industrial door opens 110419_01.wav,Can people be heard talking?,yes,yes
heavy industrial door opens 110419_01.wav,Can people be heard talking?,no,yes
heavy industrial door opens 110419_01.wav,Can people be heard talking?,no,yes
heavy industrial door opens 110419_01.wav,Is the machine making a constant noise?,yes,yes
heavy industrial door opens 110419_01.wav,Is the machine making a constant noise?,yes,yes
heavy industrial door opens 110419_01.wav,Is the machine making a constant noise?,yes,yes
heavy industrial door opens 110419_01.wav,Is this a machine?,yes,yes
heavy industrial door opens 110419_01.wav,Is this a machine?,yes,yes
heavy industrial door opens 110419_01.wav,Is this a machine?,yes,yes
heavy industrial door opens 110419_01.wav,Is this an animal?,no,yes
heavy industrial door opens 110419_01.wav,Is this an animal?,no,maybe
heavy industrial door opens 110419_01.wav,Is this an animal?,no,yes
heavy industrial door opens 110419_01.wav,What is the object doing?,vibrating,Yes
heavy industrial door opens 110419_01.wav,What is the object doing?,humming,Yes
heavy industrial door opens 110419_01.wav,What is the object doing?,bus,Maybe
heavy industrial door opens 110419_01.wav,What kind of machine is making that noise?,heater,Yes
heavy industrial door opens 110419_01.wav,What kind of machine is making that noise?,industrial,Maybe
heavy industrial door opens 110419_01.wav,What kind of machine is making that noise?,printing,No
"Gibraltar Mountain (apes, birds).wav",are there people around?,no,maybe
"Gibraltar Mountain (apes, birds).wav",are there people around?,yes,yes
"Gibraltar Mountain (apes, birds).wav",are there people around?,no,yes
"Gibraltar Mountain (apes, birds).wav",Does a shoe squeak?,yes,maybe
"Gibraltar Mountain (apes, birds).wav",Does a shoe squeak?,no,no
"Gibraltar Mountain (apes, birds).wav",Does a shoe squeak?,yes,yes
"Gibraltar Mountain (apes, birds).wav",How many voices are heard?,three,Maybe
"Gibraltar Mountain (apes, birds).wav",How many voices are heard?,three,No
"Gibraltar Mountain (apes, birds).wav",How many voices are heard?,four,Yes
"Gibraltar Mountain (apes, birds).wav",is there a helicopter passing over?,yes,maybe
"Gibraltar Mountain (apes, birds).wav",is there a helicopter passing over?,no,maybe
"Gibraltar Mountain (apes, birds).wav",is there a helicopter passing over?,yes,yes
"Gibraltar Mountain (apes, birds).wav",Is there vehicle traffic?,no,yes
"Gibraltar Mountain (apes, birds).wav",Is there vehicle traffic?,no,yes
"Gibraltar Mountain (apes, birds).wav",Is there vehicle traffic?,yes,yes
"Gibraltar Mountain (apes, birds).wav",what kind of birds are making noise?,crow,Yes
"Gibraltar Mountain (apes, birds).wav",what kind of birds are making noise?,chirping,Maybe
"Gibraltar Mountain (apes, birds).wav",what kind of birds are making noise?,ducks,Maybe
in_cafe_4.wav,Are the clinking noises from toys?,no,yes
in_cafe_4.wav,Are the clinking noises from toys?,no,yes
in_cafe_4.wav,Are the clinking noises from toys?,no,yes
in_cafe_4.wav,Are the people in a dining room?,no,yes
in_cafe_4.wav,Are the people in a dining room?,yes,yes
in_cafe_4.wav,Are the people in a dining room?,yes,yes
in_cafe_4.wav,Are these people participating in a marathon?,no,yes
in_cafe_4.wav,Are these people participating in a marathon?,no,yes
in_cafe_4.wav,Are these people participating in a marathon?,yes,maybe
in_cafe_4.wav,Is there a group of people talking?,yes,yes
in_cafe_4.wav,Is there a group of people talking?,yes,yes
in_cafe_4.wav,Is there a group of people talking?,yes,yes
in_cafe_4.wav,What are the people doing?,talking,Yes
in_cafe_4.wav,What are the people doing?,talking,Yes
in_cafe_4.wav,What are the people doing?,eating,Maybe
in_cafe_4.wav,What is making the sharp noises in the background?,utensils,Yes
in_cafe_4.wav,What is making the sharp noises in the background?,dishes,Maybe
in_cafe_4.wav,What is making the sharp noises in the background?,whispering,Yes
turtledove sounds.wav,Is a dog barking?,no,yes
turtledove sounds.wav,Is a dog barking?,no,yes
turtledove sounds.wav,Is a dog barking?,no,yes
turtledove sounds.wav,Is an animal hooting repeatedly?,yes,yes
turtledove sounds.wav,Is an animal hooting repeatedly?,yes,yes
turtledove sounds.wav,Is an animal hooting repeatedly?,yes,yes
turtledove sounds.wav,Is an animal making noise?,yes,no
turtledove sounds.wav,Is an animal making noise?,yes,yes
turtledove sounds.wav,Is an animal making noise?,yes,yes
turtledove sounds.wav,Is there more than one animal making sound?,yes,yes
turtledove sounds.wav,Is there more than one animal making sound?,no,maybe
turtledove sounds.wav,Is there more than one animal making sound?,yes,yes
turtledove sounds.wav,What animal is making this sound?,dove,Maybe
turtledove sounds.wav,What animal is making this sound?,birds,Yes
turtledove sounds.wav,What animal is making this sound?,pigeon,Yes
turtledove sounds.wav,What is the owl doing?,singing,Yes
turtledove sounds.wav,What is the owl doing?,singing,Yes
turtledove sounds.wav,What is the owl doing?,singing,Yes
belladonna.wav,Does this sound come from an animal?,no,yes
belladonna.wav,Does this sound come from an animal?,no,yes
belladonna.wav,Does this sound come from an animal?,no,yes
belladonna.wav,is something moving?,yes,maybe
belladonna.wav,is something moving?,yes,yes
belladonna.wav,is something moving?,yes,yes
belladonna.wav,is there no whistling noise?,no,yes
belladonna.wav,is there no whistling noise?,yes,yes
belladonna.wav,is there no whistling noise?,yes,yes
belladonna.wav,Is this a chiming type of noise?,yes,yes
belladonna.wav,Is this a chiming type of noise?,yes,yes
belladonna.wav,Is this a chiming type of noise?,yes,yes
belladonna.wav,what are the chimes doing?,clanging,Yes
belladonna.wav,what are the chimes doing?,chiming,Yes
belladonna.wav,what are the chimes doing?,ringing,Yes
belladonna.wav,Where would one hear this sound?,church,Yes
belladonna.wav,Where would one hear this sound?,church,Yes
belladonna.wav,Where would one hear this sound?,house,Maybe
forest04.wav,Are people singing?,no,yes
forest04.wav,Are people singing?,yes,yes
forest04.wav,Are people singing?,no,yes
forest04.wav,Do these animals fly?,yes,yes
forest04.wav,Do these animals fly?,yes,no
forest04.wav,Do these animals fly?,yes,yes
