,file_name,keywords,sound_link,start_end_samples,manufacturer,license
134,Senseo_boil_norm.wav,LS-11;senseo;coffee-maker;boiling;water,https://freesound.org/people/bobobb/sounds/135595,"[2035200, 3243689]",bobobb,http://creativecommons.org/publicdomain/zero/1.0/
135,San Simeon Beach at Midnight 1.wav,beach;coast;san-simeon;waves;sea;california;shore;water;ocean;midnight;seaside;surf,https://freesound.org/people/magnesium1/sounds/238508,"[572416, 1751562]",magnesium1,http://creativecommons.org/publicdomain/zero/1.0/
136,04-Bakken_GamblingMachines_Hall.wav,machines;gambling;ambience;amusement;park;busy;atmosphere,https://freesound.org/people/JorgenJak/sounds/159469,"[17920, 689371]",JorgenJak,http://creativecommons.org/licenses/by/3.0/
137,Kobe-train-announcement-and-arrival.wav,announcement;doors;english;japan;japanese;kobe;train,https://freesound.org/people/xserra/sounds/84633,"[561664, 1756626]",xserra,http://creativecommons.org/licenses/by/3.0/
138,clanking lid.wav,kitchen;heat;boiling;hot;metal;cooking;stove;sizzle;clanking,https://freesound.org/people/cognito perceptu/sounds/238830,"[204800, 931623]",cognito perceptu,http://creativecommons.org/publicdomain/zero/1.0/
139,trail_footsteps_1_0725_102951.wav,dirt;edirol;footsteps;gravel;path;r-09hr;trail;walking,https://freesound.org/people/Ephemeral_Rift/sounds/77372,"[59392, 1227148]",Ephemeral_Rift,http://creativecommons.org/licenses/by-nc/3.0/
140,driving on Mcgalliard.wav,car;road;mcgalliard;street;driving,https://freesound.org/people/bsumusictech/sounds/62632,"[108032, 1064686]",bsumusictech,http://creativecommons.org/publicdomain/zero/1.0/
141,CAGE ELAVATOR MUMBAI.wav,open;close;wav;traveling;floors;elevator;6;H4N;stereo;cage,https://freesound.org/people/bahaish/sounds/239499,"[1453568, 2482184]",bahaish,http://creativecommons.org/publicdomain/zero/1.0/
142,20090407.airplane.wav,field-recording;nature;airplane,https://freesound.org/people/dobroide/sounds/70950,"[97792, 1262264]",dobroide,http://creativecommons.org/licenses/by/3.0/
143,upanddownstairs.wav,downstairs;footsteps;staircase;stairs;steps;upstairs;walk;walking;wooden-stairs,https://freesound.org/people/nemoDaedalus/sounds/56354,,nemoDaedalus,http://creativecommons.org/licenses/by/3.0/
144,INT Bedroom tone 1.wav,room-tone;bedroom;atmosphere;atmos;ambience,https://freesound.org/people/Adam_N/sounds/164735,"[2462208, 3247324]",Adam_N,http://creativecommons.org/publicdomain/zero/1.0/
145,Horny cats - and people at late night in a back alley.wav,horny;back-alley;cats;Bremen;night;purr;field-recording;animals;city,https://freesound.org/people/jay_rope/sounds/271374,"[4184576, 4905199]",jay_rope,http://creativecommons.org/licenses/by-nc/3.0/
146,kettle-watergong4.wav,bonk;clang;domestic;gong;kettle;kitchen;tap;water;water-gong,https://freesound.org/people/alienistcog/sounds/124703,"[1262592, 2331652]",alienistcog,http://creativecommons.org/publicdomain/zero/1.0/
147,Tibetan Bells 192kHz Original.wav,shiny;ring;iron;ting;metallic;clang;ping;metal;bell;ringing;slow;down;ding,https://freesound.org/people/JarredGibb/sounds/219028,"[718848, 1921680]",JarredGibb,http://creativecommons.org/publicdomain/zero/1.0/
148,14.12.2011.002.wav,south;bird;gravel;ambience;exterior;traffic;street;small-town;road-works;africa;field-recording;day-time;walking,https://freesound.org/people/deathicated/sounds/137880,"[4979200, 5940895]",deathicated,http://creativecommons.org/licenses/by/3.0/
149,book_light_noise.wav,bash;book;fall;books;paper;pages;slap;tumble,https://freesound.org/people/donjmyers/sounds/162355,"[71680, 1301860]",donjmyers,http://creativecommons.org/publicdomain/zero/1.0/
150,forest.wav,nature;forest;wolf;woods;owl,https://freesound.org/people/theodoros_mix/sounds/223813,"[1329664, 2145427]",theodoros_mix,http://creativecommons.org/publicdomain/zero/1.0/
151,Idling Truck at Loading Dock.wav,traffic;mechanical;truck;noise;car;city;field-recording;street;industrial;idling;engine,https://freesound.org/people/Veridiansunrise/sounds/320244,"[34816, 1175335]",Veridiansunrise,http://creativecommons.org/licenses/by/3.0/
152,Bicin_Diputacion_Day_22-03-2009.wav,bicycle;light;ride;traffic,https://freesound.org/people/eraylik/sounds/69952,,eraylik,http://creativecommons.org/licenses/by/3.0/
153,Washing Hands.wav,mirror;Restroom;Hands;field-recording;Washing;Bathroom,https://freesound.org/people/rivernile7/sounds/234251,"[186368, 1302861]",rivernile7,http://creativecommons.org/licenses/by/3.0/
154,open and close umbrella.wav,close;umbrella;open,https://freesound.org/people/trundlefly/sounds/197375,,trundlefly,http://creativecommons.org/publicdomain/zero/1.0/
155,070821_flsp_trail05.wav,birds;field-recording;first-landing-state-park;insects;swamp;trees,https://freesound.org/people/volivieri/sounds/39675,"[1156608, 2206394]",volivieri,http://creativecommons.org/licenses/by/3.0/
156,kipgeluid.wav,atmosphere;chickens;garden,https://freesound.org/people/eliasheuninck/sounds/2540,"[596992, 1848645]",eliasheuninck,http://creativecommons.org/publicdomain/zero/1.0/
157,"Gibraltar Mountain (apes, birds).wav",ape;birds;Gibraltar;bird;forest;nature;field-recording;apes;mountain,https://freesound.org/people/Alcappuccino/sounds/338030,"[199680, 1033892]",Alcappuccino,http://creativecommons.org/publicdomain/zero/1.0/
158,cornflake.wav,shake;cornflake;paper;random;box,https://freesound.org/people/eugenkorine/sounds/245159,"[259072, 1230719]",eugenkorine,http://creativecommons.org/publicdomain/zero/1.0/
159,swings.wav,squeaky;playground;Swing-set;metal,https://freesound.org/people/UncleSigmund/sounds/257041,,UncleSigmund,http://creativecommons.org/publicdomain/zero/1.0/
160,foot_steps_snow_02.wav,field-recording;mountains;foot-steps;snow;steps;walking,https://freesound.org/people/lorenzosu/sounds/65941,"[684032, 1591619]",lorenzosu,http://creativecommons.org/licenses/by-nc/3.0/
161,ChainLodingBayDoor01.wav,field-recording;mechanical;machinery;machine;bay;factory;chain;gear;door;industrial;heavy,https://freesound.org/people/mmaruska/sounds/241108,"[1682432, 2619443]",mmaruska,http://creativecommons.org/licenses/by/3.0/
162,Car starts in garage.wav,car;engine;fiesta;ford;garage;ignition;rev;start,https://freesound.org/people/fogma/sounds/26184,,fogma,http://creativecommons.org/licenses/by/3.0/
163,WaterFall2.wav,river;airterjun;waterfall;malaysia;water;nature;stream;field-recording;noise,https://freesound.org/people/molkko/sounds/369632,,molkko,http://creativecommons.org/licenses/by/3.0/
164,RunningWater_BathTub_01.wav,tub;Running;water;bath;water-tap;off;pouring,https://freesound.org/people/Lex777/sounds/235775,,Lex777,http://creativecommons.org/licenses/by/3.0/
165,Mechanical paper cutter.wav,Thalamus-Lab;cutter;background-sound;mechanical;mechanic;machinery;noise;machine;robot;background;robotic;tool;field-recording;general-noise;industrial,https://freesound.org/people/Thalamus_Lab/sounds/265171,,Thalamus_Lab,http://creativecommons.org/licenses/by/3.0/
166,windy_driving.wav,atmosphere;noise;background;automobile;bump;car;decelerate;drive;driving;highway;hum;motor;road;steady;street;wind;accelerate;windy;ambiance;auto,https://freesound.org/people/joedeshon/sounds/117094,"[0, 996929]",joedeshon,http://creativecommons.org/licenses/by/3.0/
167,Jumping onto a hard floor with shoes and some walking sounds.wav,hardfloor;scuffling;jumping;floor;shoes;walking,https://freesound.org/people/wibwob/sounds/277717,"[138752, 1379205]",wibwob,http://creativecommons.org/publicdomain/zero/1.0/
168,Natural Ambience 01.wav,Birds;Chirping;Distant;Cicada;Tweeting;Insects;Nature,https://freesound.org/people/aglinder/sounds/264481,,aglinder,http://creativecommons.org/publicdomain/zero/1.0/
169,Public Waterfall.wav,river;ambient;waterfall;water;flow;water-flow;nature;stream;field-recording,https://freesound.org/people/Stevious42/sounds/259626,"[9216, 1100037]",Stevious42,http://creativecommons.org/licenses/by/3.0/
170,storm is coming 15-11-2012.wav,wind;rieti;storm;forest;autumn;field-recording;italy,https://freesound.org/people/wescwave/sounds/169737,"[408576, 1461764]",wescwave,http://creativecommons.org/licenses/by-nc/3.0/
171,sizzling oil.wav,kitchen;fry;cook;cooking;oil;indoor;inside;food;sizzle,https://freesound.org/people/desdur/sounds/347708,,desdur,http://creativecommons.org/licenses/by/3.0/
172,train accelerating on trestle.wav,locomotive;railroad;train;trestle;diesel;squeaking;field-recording;transportation;engine,https://freesound.org/people/cognito perceptu/sounds/257509,"[79360, 1127603]",cognito perceptu,http://creativecommons.org/publicdomain/zero/1.0/
173,Thunder - 1.wav,storm;boom;explosion;Thunder,https://freesound.org/people/bone666138/sounds/198857,,bone666138,http://creativecommons.org/licenses/by/3.0/
174,morning breeze and birds.wav,birds;breeze;morning,https://freesound.org/people/soneproject/sounds/118511,"[336896, 1270456]",soneproject,http://creativecommons.org/publicdomain/zero/1.0/
175,fresound sample 2.wav,effects;noise;sound;strange,https://freesound.org/people/Halima Ahkdar/sounds/66331,,Halima Ahkdar,http://creativecommons.org/publicdomain/zero/1.0/
176,Crunchy Footsteps.wav,feet;foot;wood;foot-steps;damp;field-recording;footsteps;walking;crunch,https://freesound.org/people/KalixMusic/sounds/167529,"[903680, 2001932]",KalixMusic,http://creativecommons.org/licenses/by-nc/3.0/
177,Old Phone_01.wav,Ericsson;Retro;Phone;Telephone;Bell;Ringing;Antique,https://freesound.org/people/shandonsound/sounds/267199,,shandonsound,http://creativecommons.org/publicdomain/zero/1.0/
178,Family Reunion Side B Original.wav,Public;Reunion;Field;Recording;Crowd;Family,https://freesound.org/people/Mick Gibbs/sounds/238310,"[9728, 819075]",Mick Gibbs,http://creativecommons.org/licenses/by/3.0/
179,Remix of 104372__rutgermuller__Metal_Tube_Rolling_www.wav,104372;bell;metal;metallic;peal;ring;ringing;rutgermuller;scaffold;scaffold-pole;tube;tubular,https://freesound.org/people/Timbre/sounds/115196,"[328704, 1549743]",Timbre,http://creativecommons.org/licenses/by-nc/3.0/
180,cat_drinking.wav,cat;drinking;close;water,https://freesound.org/people/tjandrasounds/sounds/201586,"[2219520, 3022476]",tjandrasounds,http://creativecommons.org/licenses/by-nc/3.0/
181,AMB_COLE.wav,SCHOOL;FIELD;RECORDING,https://freesound.org/people/Watanabe77/sounds/369455,"[151040, 1262112]",Watanabe77,http://creativecommons.org/publicdomain/zero/1.0/
182,obresAranyo_trepant2.wav,sonsdebarcelona-tarari;barcelona-sant-marti;drill;metal;machines-artifacts;drilling;human;construction,https://freesound.org/people/sonsdebarcelona/sounds/66622,,sonsdebarcelona,http://creativecommons.org/licenses/by-nc/3.0/
183,Footsteps - concrete - OD - B.wav,foley;footsteps;human;walking,https://freesound.org/people/FreqMan/sounds/31368,,FreqMan,http://creativecommons.org/licenses/by/3.0/
184,CONSTRUCTION SAW.wav,ambient;circular-saw;construction;field-recording;saw,https://freesound.org/people/Kyle1Katarn/sounds/108403,"[7680, 1277332]",Kyle1Katarn,http://creativecommons.org/licenses/by/3.0/
185,BlueJay.wav,Jay;Deep;Birds;woods;Blue,https://freesound.org/people/kvgarlic/sounds/134773,,kvgarlic,http://creativecommons.org/publicdomain/zero/1.0/
186,Rain 04 091012.wav,autumn;evening;field-recording;rain;raining;rotterdam,https://freesound.org/people/LG/sounds/81487,,LG,http://creativecommons.org/licenses/by/3.0/
187,Strong Wind through leaves.wav,blowing;leaves;strong;surf;trees;wind,https://freesound.org/people/juskiddink/sounds/81188,"[723968, 1798589]",juskiddink,http://creativecommons.org/licenses/by/3.0/
188,fountain in store 001.wav,running-water;Fountain;Water,https://freesound.org/people/yottasounds/sounds/232131,,yottasounds,http://creativecommons.org/publicdomain/zero/1.0/
189,engine_vibrations_of_ferry_1.wav,boat;ship;ferry;motor;vibrations;maritime;diesel;naval;transportation;noise;engine;Engine,https://freesound.org/people/ivolipa/sounds/344949,"[14848, 957920]",ivolipa,http://creativecommons.org/publicdomain/zero/1.0/
190,footsteps_snow_mono_44_16.wav,snow;footsteps;foley,https://freesound.org/people/Suz_Soundcreations/sounds/180535,,Suz_Soundcreations,http://creativecommons.org/licenses/by/3.0/
191,cf_AT_ESCH_SchlafzMittagNorm_WIND.wav,ambience;ambient;atmo;atmosphere;bedroom;bells;boy;breathe;church;elements-competition;eschau;neighborhood;noon;sleep;sleeping;spring;village;wind,https://freesound.org/people/cfork/sounds/17479,"[4846592, 5717001]",cfork,http://creativecommons.org/licenses/by/3.0/
192,granularm.wav,download;free;sound;alarm;texture;industrial;machine;synthesis;granular,https://freesound.org/people/NoiseCollector/sounds/5635,,NoiseCollector,http://creativecommons.org/licenses/by/3.0/
193,Teluk Nipah 01.wav,Waves;Ocean;Water,https://freesound.org/people/LoopUdu/sounds/263145,"[539136, 1756510]",LoopUdu,http://creativecommons.org/licenses/by/3.0/
194,windy marina.wav,flickr;wind;Queensferry;boats;harbour;Scotland;people;howling;field-recording,https://freesound.org/people/inchadney/sounds/254838,"[8718848, 9412198]",inchadney,http://creativecommons.org/licenses/by-nc/3.0/
195,120720loudestthunder.wav,close;strike;storm;weather;lightning;thunderstorm;thunder;field-recording;cricket,https://freesound.org/people/csengeri/sounds/161503,,csengeri,http://creativecommons.org/licenses/by/3.0/
196,rain_near_city_far.wav,thunders;rain;storm;noise;city,https://freesound.org/people/loopbasedmusic/sounds/157483,"[1467392, 2283369]",loopbasedmusic,http://creativecommons.org/publicdomain/zero/1.0/
197,Light to heavy Rain.wav,Rain;Wind;Weather,https://freesound.org/people/davidsgeschichten/sounds/315755,"[887808, 1699656]",davidsgeschichten,http://creativecommons.org/licenses/by-nc/3.0/
198,Cat and Rain.wav,Field-recording;Wind;Drops;Ambience;Night;Storm;Weather;Environment;Cat;Rain;Thunderstorm;Thunder;Meow;Nature;Animal;Meowing;Atmosphere;Water,https://freesound.org/people/InSintesi/sounds/348855,,InSintesi,http://creativecommons.org/licenses/by/3.0/
199,5 minutes of White Noise.wav,background-sound;white-noise;white;ambience;ambient;background;ambiance;general-noise;noise;atmosphere,https://freesound.org/people/Jagadamba/sounds/253883,"[12410368, 13089947]",Jagadamba,http://creativecommons.org/licenses/by/3.0/
200,Paging through book.wav,Flip-through-pages;Paper;Book;Paging;Fast;Flipping;OWI;Slow;Turning-page;Crinkling,https://freesound.org/people/Jandre160108/sounds/365880,"[748032, 1863281]",Jandre160108,http://creativecommons.org/licenses/by-nc/3.0/
201,Centurion Suburb Night.wav,Centurion;Outdoors;Outside;Suburb;South-Africa;Ambiance;Night;OWI;Atmosphere;City,https://freesound.org/people/shaderrow/sounds/362910,"[6813184, 8009642]",shaderrow,http://creativecommons.org/licenses/by-nc/3.0/
202,Playground_Near_The_Street.wav,Street;Road;Playing;Evening;Playground;Traffic;Basketball;Kids;Public;Cars;Field-Recording;Ball;School;City,https://freesound.org/people/ivolipa/sounds/328190,"[1367552, 2589249]",ivolipa,http://creativecommons.org/publicdomain/zero/1.0/
203,KnifeScrapingWoodWhittling.wav,carve;knife;scrape;whittle;wood,https://freesound.org/people/edbles/sounds/102295,"[563712, 1758557]",edbles,http://creativecommons.org/licenses/by/3.0/
204,plastic bag rustle.wav,plastic;rustling;rustle;noise;bag,https://freesound.org/people/vladnegrila/sounds/339961,,vladnegrila,http://creativecommons.org/licenses/by/3.0/
205,Tree Rustle 4.wav,Field-Recording;Trees;Leaves;Windy;Rustling,https://freesound.org/people/le_abbaye_Noirlac/sounds/129431,"[1617920, 2354432]",le_abbaye_Noirlac,http://creativecommons.org/licenses/by/3.0/
206,cooking pasta.wav,kitchen;cook;pasta;cooking;pot;brewing,https://freesound.org/people/Agonda/sounds/210584,"[710144, 1842934]",Agonda,http://creativecommons.org/publicdomain/zero/1.0/
207,imm110 assignment 4a.wav,duck;laser;train,https://freesound.org/people/BlacKnight2h6/sounds/178770,"[2346496, 3443865]",BlacKnight2h6,http://creativecommons.org/publicdomain/zero/1.0/
208,_Stream 4 at Krka falls.wav,ambience;falls;field-recording;krka;stream;water,https://freesound.org/people/Satoration/sounds/58276,"[664576, 1788697]",Satoration,http://creativecommons.org/licenses/by/3.0/
209,UnionStation06OutBack_BusyOutside.wav,amtrak;car;dallas;field-recording;horn;rail;road;station;texas;train;tx;union;wind,https://freesound.org/people/DifferentSoundScapes/sounds/117786,"[2971136, 4203126]",DifferentSoundScapes,http://creativecommons.org/licenses/by/3.0/
210,WasherSpinCycle.wav,machine;mechanical;sounds;washing,https://freesound.org/people/tiredoldwhiteman/sounds/87250,,tiredoldwhiteman,http://creativecommons.org/licenses/by/3.0/
211,Storm sirens with dog bark at end 050627 24 bit.wav,dog;minnesota;rain;sirens;storm;summer,https://freesound.org/people/BoilingSand/sounds/49770,"[815616, 1572701]",BoilingSand,http://creativecommons.org/licenses/by/3.0/
212,Pluja al 4L.wav,plate;drops;metal;rain;water,https://freesound.org/people/Borisnot/sounds/117517,"[1236480, 2185534]",Borisnot,http://creativecommons.org/licenses/by/3.0/
213,Forest murmur .wav,softsounds;birds;soft;woodpecker;wet;forest;green;woods;blanketscreek;soundtrack;canton;glade;bugs;insects;georgia;summer,https://freesound.org/people/jymdavis/sounds/197330,"[2078720, 3398588]",jymdavis,http://creativecommons.org/publicdomain/zero/1.0/
